,time,temperature,rho,dRho,std_drho
62,8003.636363636364,974.969696969697,76.49471311576457,0.0,0.017903738105428002
63,8132.727272727273,985.7272727272727,76.49471311576457,0.0,0.017903738105428002
64,8261.818181818182,996.4848484848485,76.49471311576457,0.0,0.017903738105428002
65,8390.909090909092,1007.2424242424242,76.49471311576457,0.0,0.017903738105428002
66,8520.0,1018.0,76.49471311576457,0.0,0.017903738105428002
67,8649.09090909091,1028.7575757575758,76.49471311576457,0.0,0.017903738105428002
68,8778.181818181818,1039.5151515151515,76.49471311576457,0.0,0.017903738105428002
69,8907.272727272728,1050.2727272727273,76.49471311576457,0.0,0.017903738105428002
70,9036.363636363636,1061.030303030303,76.49471311576457,0.0,0.017903738105428002
71,9165.454545454546,1071.7878787878788,76.49471311576457,0.0,0.017903738105428002
72,9294.545454545454,1082.5454545454545,76.49471311576457,0.0,0.017903738105428002
73,9423.636363636364,1093.3030303030303,76.49471311576457,0.0,0.017903738105428002
74,9552.727272727272,1104.060606060606,76.49471311576457,0.0,0.017903738105428002
75,9681.818181818182,1114.8181818181818,76.49471311576457,0.0,0.017903738105428002
76,9810.909090909092,1125.5757575757575,76.49471311576457,0.0,0.017903738105428002
77,9940.0,1136.3333333333333,76.49471311576457,0.0,0.017903738105428002
78,10069.09090909091,1147.090909090909,76.49471311576457,0.0,0.017903738105428002
79,10198.181818181818,1157.8484848484848,76.49471311576457,0.0,0.017903738105428002
80,10327.272727272728,1168.6060606060605,76.49471311576457,0.0,0.017903738105428002
81,10456.363636363636,1179.3636363636363,76.49471311576457,0.0,0.017903738105428002
82,10585.454545454546,1190.121212121212,76.49471311576457,0.0,0.017903738105428002
83,10714.545454545454,1200.8787878787878,76.49471311576457,0.0,0.017903738105428002
84,10843.636363636364,1211.6363636363635,76.49471311576457,0.0,0.017903738105428002
85,10972.727272727272,1222.3939393939393,76.49471311576457,0.0,0.017903738105428002
86,11101.818181818182,1233.151515151515,76.49471311576457,0.0,0.017903738105428002
87,11230.909090909092,1243.909090909091,76.49471311576457,4.440892098500626e-16,0.017903738105428002
88,11360.0,1254.6666666666665,76.49471311576457,-4.440892098500626e-16,0.017903738105428002
89,11489.09090909091,1265.4242424242425,76.49471311576457,4.440892098500626e-16,0.017903738105428002
90,11618.181818181818,1276.181818181818,76.49471311576457,-4.440892098500626e-16,0.017903738105428002
91,11747.272727272728,1286.939393939394,76.49471311576457,4.440892098500626e-16,0.017903738105428002
92,11876.363636363636,1297.6969696969695,76.49471311576457,-4.440892098500626e-16,0.017903738105428002
93,12005.454545454546,1308.4545454545455,76.49471311576457,4.440892098500626e-16,0.017903738105428002
94,12134.545454545454,1319.212121212121,76.49471311576457,-4.440892098500626e-16,0.017903738105428002
95,12263.636363636364,1329.969696969697,76.49471311576457,4.440892098500626e-16,0.017903738105428002
96,12392.727272727272,1340.7272727272725,76.49471311576457,-4.440892098500626e-16,0.017903738105428002
97,12521.818181818182,1351.4848484848485,76.49471311576457,0.0,0.017903738105428002
98,12650.909090909092,1362.2424242424242,76.49471311576457,0.0,0.017903738105428002
99,12780.0,1373.0,76.49471311576457,0.0,0.017903738105428002
